ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,log_receita
2022,-1.0,-1.8369701987210297e-16,103,40000000.0,6.008333333333333,6.0,6.0,6.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-inf
2022,-1.0,-1.8369701987210297e-16,83,81800000.0,6.108888888888889,5.875,6.0,5.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.889406229401338
2011,-0.5000000000000004,0.8660254037844384,110,75000000.0,5.896481481481481,6.033333333333334,6.0,6.033333333333334,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.517705527793318
2014,0.8660254037844387,-0.4999999999999998,109,40000000.0,6.153579434697856,6.0,6.0,6.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.61284599553053
2020,-0.4999999999999997,-0.8660254037844388,90,33000000.0,6.194416386083052,6.0,6.011111111111111,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.349374003833844
2019,0.49999999999999994,-0.8660254037844387,108,9146840.6,6.150462962962964,6.466666666666666,6.0,6.466666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.670144227343751
2014,-2.4492935982947064e-16,1.0,150,140000000.0,6.332239057239057,6.753846153846154,6.050000000000001,6.753846153846154,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.93143622737038
2016,-0.4999999999999997,-0.8660254037844388,98,33000000.0,6.131961741961742,5.733333333333333,6.0,5.733333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.874875071901393
2011,0.8660254037844387,-0.4999999999999998,110,75000000.0,6.172083333333334,6.614285714285714,6.0,6.614285714285714,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.660306865676944
2014,-0.8660254037844386,0.5000000000000001,90,76200000.0,6.077314814814816,6.1000000000000005,6.0,6.1000000000000005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.514561457179624
2019,0.49999999999999994,-0.8660254037844387,97,24000000.0,6.072993827160494,5.7,6.0,5.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.01143376898728
2019,0.49999999999999994,-0.8660254037844387,132,170000000.0,6.231944444444444,6.1,6.075,6.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.63330004357702
2014,-1.0,-1.8369701987210297e-16,98,100000000.0,6.123518518518519,6.04,6.0,6.04,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,18.833935779462493
2014,-1.0,-1.8369701987210297e-16,98,70000000.0,6.123518518518519,6.04,6.0,6.04,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,18.86353338413215
2014,-0.4999999999999997,-0.8660254037844388,98,100000000.0,6.125906116300852,6.04,6.0,6.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.833935779462493
2014,-0.4999999999999997,-0.8660254037844388,98,70000000.0,6.125906116300852,6.04,6.0,6.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.86353338413215
2022,0.49999999999999994,0.8660254037844387,87,116000000.0,6.2868055555555555,6.0,6.35,6.0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,20.200319425009962
2022,-0.8660254037844384,-0.5000000000000004,114,44740000.0,6.12719298245614,6.0,6.0,6.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.760322791860384
2018,-0.8660254037844384,-0.5000000000000004,117,40000000.0,5.99859126984127,6.0,6.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.010982887871222
2017,1.2246467991473532e-16,-1.0,106,9806709.8,6.160582010582011,6.0,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.82771813333778
2020,-1.0,-1.8369701987210297e-16,123,1288000.0,6.051851851851852,5.625,6.0,5.625,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.521487252959314
2022,0.49999999999999994,0.8660254037844387,95,99000000.0,5.944234006734007,6.0,6.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.159102806755865
2021,-0.4999999999999997,-0.8660254037844388,97,6500000.0,6.2273148148148145,6.0,6.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13.750961370103147
2016,0.49999999999999994,0.8660254037844387,97,10000000.0,6.003703703703703,5.95,6.0,5.95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.768235152496295
2015,-1.0,-1.8369701987210297e-16,85,22403300.6,6.169351851851853,6.0,6.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15.285098358619166
2015,1.0,6.123233995736766e-17,100,40000000.0,6.0227314814814825,6.0,6.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.159866235922806
2022,-0.8660254037844386,0.5000000000000001,104,120600000.0,6.087037037037037,6.779999999999999,6.0,6.779999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.784438673154312
2011,-1.0,-1.8369701987210297e-16,106,20000000.0,6.194444444444445,6.6,6.0,6.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.569827404537687
2011,-0.8660254037844384,-0.5000000000000004,119,163000000.0,6.2979955229955245,7.061538461538461,6.0,7.061538461538461,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,18.32695554438215
2014,0.49999999999999994,0.8660254037844387,108,48000000.0,6.123688271604937,6.2,6.0,6.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.131241950548404
2010,-2.4492935982947064e-16,1.0,103,100000000.0,6.150847763347763,6.85,6.0,6.85,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.73772324778301
2019,1.0,6.123233995736766e-17,109,25000000.0,6.12537037037037,6.8,6.0,6.8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15.92127047597185
2018,0.8660254037844386,0.5000000000000001,98,100600000.0,6.000925925925926,6.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.269333450329746
2021,-0.8660254037844384,-0.5000000000000004,98,10000000.0,6.052777777777778,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.800515420287727
2014,1.2246467991473532e-16,-1.0,97,4000000.0,6.1757258863141224,5.775,6.0,5.775,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.319601254802842
2014,1.2246467991473532e-16,-1.0,97,50000.0,6.1757258863141224,5.775,6.0,5.775,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12.438610441740877
2019,-0.5000000000000004,0.8660254037844384,100,39412225.8,5.994246031746032,6.0,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.567508512716099
2020,0.8660254037844386,0.5000000000000001,99,30000000.0,6.219104938271605,6.0,6.0,6.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.21394053591305
2020,-0.8660254037844384,-0.5000000000000004,113,85100000.0,6.261858465608466,6.1000000000000005,6.08375,6.1000000000000005,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-inf
2018,0.49999999999999994,-0.8660254037844387,112,12000000.0,6.152129629629631,6.0,6.0375,6.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.155104493804256
2018,1.0,6.123233995736766e-17,112,12000000.0,6.108333333333333,6.0,6.0,6.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.155104493804256
2019,-2.4492935982947064e-16,1.0,84,5000000.0,6.322826797385621,5.9,6.225,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.04544261177896
2014,-1.0,-1.8369701987210297e-16,95,21800000.2,6.1344708994709,5.525,6.0,5.525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.433974691963698
2021,0.49999999999999994,0.8660254037844387,95,73600000.0,6.051898148148148,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.540551920622757
2016,-1.0,-1.8369701987210297e-16,108,10000000.0,6.160648148148148,6.033333333333334,6.0,6.033333333333334,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.32052065208548
2017,-1.0,-1.8369701987210297e-16,101,70000000.0,5.999570105820106,6.066666666666666,6.0,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.418541880979102
2011,1.0,6.123233995736766e-17,114,37000000.0,6.133766233766234,6.125,6.0,6.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.739379651854136
2013,1.2246467991473532e-16,-1.0,96,5088225.8,6.1,6.014285714285714,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.454684495148548
2018,-0.8660254037844384,-0.5000000000000004,92,1000000.0,6.0680555555555555,6.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.440945389191324
2017,-0.5000000000000004,0.8660254037844384,100,69000000.0,6.142592592592592,6.316666666666666,6.1,6.316666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.804854005859024
2015,0.49999999999999994,0.8660254037844387,92,74000000.0,6.0398148148148145,6.225,6.0,6.225,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19.183782295449564
2023,1.0,6.123233995736766e-17,144,75000000.0,6.080392156862746,6.0,6.0,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.810200508971263
2018,0.8660254037844387,-0.4999999999999998,99,13500000.0,5.977777777777778,6.0,6.0,6.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.106253238115798
2018,1.0,6.123233995736766e-17,108,7000000.0,6.059953703703704,6.3,6.0,6.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14.689843847019095
2017,1.0,6.123233995736766e-17,90,60000000.0,6.121516754850088,5.95,6.0,5.95,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.89463279757587
2017,0.49999999999999994,-0.8660254037844387,122,60000000.0,6.24587962962963,6.725,6.0166666666666675,6.725,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.619391367621816
2014,-0.5000000000000004,0.8660254037844384,109,7000000.0,6.172222222222222,6.0,6.025,6.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.40138760760926
2017,-1.0,-1.8369701987210297e-16,108,9831962.0,6.025,5.9,6.0,5.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18.18959326367078
2012,-0.4999999999999997,-0.8660254037844388,95,20000000.0,6.1237830687830686,6.0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.746867803460646
2020,-1.0,-1.8369701987210297e-16,105,5700000.0,6.209606481481482,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.076608563103846
2018,-0.5000000000000004,0.8660254037844384,87,116600000.0,6.157272727272727,6.0,6.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.344893755400488
2011,-1.0,-1.8369701987210297e-16,92,50000000.0,6.168187830687831,6.0,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.892298631609567
2011,-0.8660254037844386,0.5000000000000001,129,8000000.0,6.148888888888889,6.0,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.164381063849081
2011,-0.8660254037844386,0.5000000000000001,129,8000000.0,6.098148148148148,6.0,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.164381063849081
2010,1.0,6.123233995736766e-17,107,20000000.0,6.05462962962963,6.0,6.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.636616113525566
2014,-0.8660254037844384,-0.5000000000000004,92,213000000.0,6.05625,5.9,6.0,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.50981924759675
2015,0.49999999999999994,0.8660254037844387,118,30000000.0,6.253942955192955,6.166666666666667,6.173787878787879,6.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.107675299103526
2011,1.2246467991473532e-16,-1.0,94,55000000.0,6.2333641975308645,5.666666666666667,6.0,5.666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.396226633386874
2015,-0.8660254037844384,-0.5000000000000004,101,16000000.0,6.225325476992143,6.15,6.269444444444444,6.15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.178537423598115
2013,-0.4999999999999997,-0.8660254037844388,105,25000000.0,6.035353535353535,6.0,6.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.999264324523462
2022,-1.0,-1.8369701987210297e-16,106,105.0,6.051851851851853,6.0,6.15,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.522549220489573
2015,1.2246467991473532e-16,-1.0,88,158000000.0,6.026481481481481,6.0,6.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.197406559309456
2012,-2.4492935982947064e-16,1.0,105,25000000.0,6.030092592592593,5.6000000000000005,6.0,5.6000000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.016588033454646
2018,1.0,6.123233995736766e-17,93,214800000.0,6.127037037037037,6.0,6.0,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.18136359604377
2020,0.8660254037844386,0.5000000000000001,101,143600000.0,6.249074074074074,6.15,6.366666666666667,6.15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.465352383869632
2020,-0.5000000000000004,0.8660254037844384,112,124400000.0,6.21462962962963,5.833333333333333,6.025,5.833333333333333,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.300491848149527
2017,0.8660254037844387,-0.4999999999999998,115,10000000.0,6.131296296296296,6.0,6.025,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.744562188881595
2012,-0.5000000000000004,0.8660254037844384,100,12000000.0,6.038888888888889,6.6,6.0,6.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.679264347739245
2012,1.2246467991473532e-16,-1.0,109,48000000.0,6.106305114638449,6.0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.3658278387296
2017,-1.0,-1.8369701987210297e-16,105,10000000.0,6.244761904761905,6.0,6.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.634299256038991
2012,-1.0,-1.8369701987210297e-16,115,10000000.0,5.981249999999999,6.0,6.0,6.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.292251264368396
2013,1.2246467991473532e-16,-1.0,99,90400000.0,6.028994708994708,6.0,6.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.362007161210954
2010,0.49999999999999994,-0.8660254037844387,123,9200000.0,6.001388888888888,6.0,6.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.949775691522031
2023,0.8660254037844386,0.5000000000000001,95,35000000.0,6.243915343915344,5.575,6.216666666666667,5.575,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18.302897708295983
2016,-0.8660254037844384,-0.5000000000000004,123,175000000.0,6.12724358974359,6.62,5.99,6.62,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15986711264504
2010,0.8660254037844386,0.5000000000000001,118,95000000.0,5.937407407407409,5.833333333333333,5.8500000000000005,5.833333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18.51487464488112
2021,-0.8660254037844384,-0.5000000000000004,88,51489867.0,6.1161111111111115,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.112854309180484
2022,-0.8660254037844386,0.5000000000000001,147,137000000.0,6.121879084967321,6.6000000000000005,5.9,6.6000000000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.497890848092215
2019,-0.8660254037844384,-0.5000000000000004,97,3947600.0,5.979629629629631,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,12.966273684402553
2023,0.49999999999999994,0.8660254037844387,146,63000000.0,5.994444444444445,6.2,5.9,6.2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18.639369944917195
2021,-2.4492935982947064e-16,1.0,96,64000000.0,6.14891975308642,5.4,5.9,5.4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18.177565338773967
2020,0.49999999999999994,0.8660254037844387,95,65000000.0,6.0600000000000005,5.775,5.9,5.775,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17.397435336514175
2021,-0.5000000000000004,0.8660254037844384,97,110000000.0,6.385648148148149,6.5,6.366666666666667,6.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.043752476045533
2016,0.8660254037844386,0.5000000000000001,103,150000000.0,6.198082010582011,6.8,5.9,6.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.358080993119476
2016,-1.0,-1.8369701987210297e-16,112,135000000.0,5.9286111111111115,5.9,5.833333333333333,5.9,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,19.04808103593375
2018,0.49999999999999994,-0.8660254037844387,105,91200000.0,5.944722222222223,5.800000000000001,5.800000000000001,5.800000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.063489858843596
2019,1.2246467991473532e-16,-1.0,106,27000000.0,6.137037037037037,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.12594366581517
2014,0.49999999999999994,0.8660254037844387,125,56200000.0,6.139814814814815,6.8,5.9,6.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.697824487418924
2015,-0.8660254037844386,0.5000000000000001,106,80000000.0,5.981898148148149,6.2,5.9,6.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18.317761017259137
2021,-0.8660254037844384,-0.5000000000000004,91,25000000.0,5.952777777777779,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.16464681059259
2021,0.8660254037844386,0.5000000000000001,91,6000000.0,5.890740740740742,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.06558694344703
2017,1.0,6.123233995736766e-17,124,120000000.0,6.060185185185186,6.033333333333334,5.9,6.033333333333334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.568059781323267
2017,0.8660254037844386,0.5000000000000001,124,120000000.0,5.967777777777779,6.033333333333334,5.9,6.033333333333334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.568059781323267
2022,-1.0,-1.8369701987210297e-16,125,23000000.0,6.103207070707072,5.9,5.9,5.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.338621733264047
2018,-0.5000000000000004,0.8660254037844384,98,45060000.0,6.176111111111112,5.9,6.125,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.65440634650972
2022,-1.0,-1.8369701987210297e-16,99,51489867.0,5.93462962962963,5.95,5.9,5.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.136308049136762
2016,0.49999999999999994,0.8660254037844387,102,11500000.0,5.985734728234728,5.800000000000001,5.9,5.800000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.200190625276903
2012,1.2246467991473532e-16,-1.0,123,70000000.0,6.062268518518519,5.633333333333333,5.9,5.633333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,17.333580915304232
2011,-1.0,-1.8369701987210297e-16,92,40000000.0,6.172923280423281,5.85,5.9,5.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.206682518507698
2021,0.8660254037844387,-0.4999999999999998,116,67972729.0,5.921526315789473,5.9,5.9,5.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.553075676849975
2021,-0.8660254037844384,-0.5000000000000004,116,67972729.0,6.248008658008659,5.9,6.050000000000001,5.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.553075676849975
2018,1.0,6.123233995736766e-17,107,133400000.0,6.322596801346802,5.9,6.2704545454545455,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.262074648898263
2011,1.0,6.123233995736766e-17,105,68000000.0,6.049060846560847,7.1,5.9,7.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.631085470785823
2021,-0.8660254037844386,0.5000000000000001,99,17000000.0,6.082738095238096,6.659999999999999,5.9,6.659999999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.752959850295262
2019,0.8660254037844386,0.5000000000000001,125,48000000.0,5.972222222222223,5.9,5.9,5.9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.346457895719826
2020,-1.0,-1.8369701987210297e-16,91,25000000.0,6.180485810485811,6.25,5.933333333333334,6.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,15.562814719994696
2022,1.2246467991473532e-16,-1.0,117,66240000.0,5.977103174603176,6.366666666666667,5.9,6.366666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.647034215654184
2022,-2.4492935982947064e-16,1.0,117,20000000.0,6.000992063492064,6.366666666666667,5.9,6.366666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.36967609771156
2016,1.0,6.123233995736766e-17,99,60000000.0,6.129298941798942,5.45,6.233333333333333,5.45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.819477792016986
2012,-0.8660254037844384,-0.5000000000000004,105,67500000.0,6.224391534391534,5.74,6.24,5.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18.14573293609457
2012,-2.4492935982947064e-16,1.0,92,14000000.0,5.987777777777778,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.640121069301088
2016,-0.8660254037844386,0.5000000000000001,90,7001468.0,6.132239057239057,6.1,5.9,6.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.655286085604024
2022,-0.4999999999999997,-0.8660254037844388,103,71000000.0,5.967857142857143,5.9,5.9,5.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.03216905458478
2012,0.8660254037844386,0.5000000000000001,94,19000000.0,6.083796296296297,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.118106092892752
2012,0.49999999999999994,-0.8660254037844387,93,7500000.0,5.893750000000001,5.45,5.9,5.45,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15.535675016168879
2017,1.2246467991473532e-16,-1.0,139,45000000.0,6.014351851851853,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.66370895104695
2021,-0.5000000000000004,0.8660254037844384,107,82000000.0,6.144206349206349,6.5,6.1,6.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.80104499148162
2016,-0.8660254037844386,0.5000000000000001,105,40000000.0,6.109259259259259,6.433333333333334,5.9,6.433333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.906012476641024
2010,-0.8660254037844384,-0.5000000000000004,114,69000000.0,6.14889770723104,6.35,5.95,6.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.571041086225662
2014,-0.8660254037844384,-0.5000000000000004,112,45000000.0,6.014814814814816,5.85,5.9750000000000005,5.85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.795547938917
2011,0.8660254037844386,0.5000000000000001,84,36000000.0,6.222030423280424,5.95,6.166666666666666,5.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.408694781773576
2015,1.0,6.123233995736766e-17,110,40000000.0,6.143371212121213,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.881938018760458
2020,-0.8660254037844384,-0.5000000000000004,93,42377129.0,5.964814814814815,5.9,5.9,5.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10.602124225380845
2016,-0.5000000000000004,0.8660254037844384,105,45000000.0,6.085810485810487,6.033333333333334,5.981818181818182,6.033333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.291266265413586
2020,-0.5000000000000004,0.8660254037844384,91,60000000.0,5.999242424242425,5.666666666666667,5.925000000000001,5.666666666666667,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,15.30019417351903
2014,0.49999999999999994,-0.8660254037844387,94,24598700.6,6.151203703703704,5.9,6.074999999999999,5.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.61949189594108
2015,0.49999999999999994,0.8660254037844387,98,25000000.0,6.159080687830689,0.0,5.9,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.771378703292322
2018,1.0,6.123233995736766e-17,120,7855689.0,6.503240740740741,6.95,6.45,6.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.102009822086956
2012,0.49999999999999994,0.8660254037844387,125,58000000.0,6.108101851851853,5.9,5.9,5.9,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17.14149008985122
2020,-0.8660254037844386,0.5000000000000001,100,20000000.0,6.051851851851852,5.9,5.9,5.9,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16.542777389911645
2013,1.0,6.123233995736766e-17,100,32000000.0,6.131443494776828,5.9,5.9,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.589290419930585
2018,0.8660254037844387,-0.4999999999999998,94,5000000.0,5.996957671957673,5.9,5.9,5.9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.484106632199719
