,Movie Name,Year of Release,mes_sin,mes_cos,Run Time in minutes,budget_x,orig_lang,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,receita_corrigida,log_receita,lucro,categoria_lucro
421,Marriage Story,2019,-0.5000000000000004,0.8660254037844384,137,18000000.0, English,7.066212121212121,6.375,6.970909090909091,6.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281985.08771929826,12.549609468094012,-15507488.596491229,Prejuízo
424,Life of Pi,2012,0.49999999999999994,0.8660254037844387,127,120000000.0, English,7.820370370370371,6.6000000000000005,7.9,6.6000000000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,342160424.3093923,19.650790261972737,275862081.7679558,Lucro alto
439,Boyhood,2014,-1.0,-1.8369701987210297e-16,165,4000000.0, English,7.525396825396827,7.2,7.9,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35573322.36024845,17.38710654299965,33088850.310559005,Lucro médio
440,Sing Street,2016,1.0,6.123233995736766e-17,106,4000000.0, English,7.525648148148148,7.65,7.9,7.65,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10400398.473282441,16.157354678116306,7346963.358778626,Lucro médio
444,The Raid 2,2014,1.0,6.123233995736766e-17,150,4500000.0, Indonesian,7.702941176470589,7.1,7.9,7.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4078829.813664596,15.221320694866058,1283798.757763975,Lucro baixo
449,Shoplifters,2018,-2.4492935982947064e-16,1.0,121,102460000.0, Japanese,7.747222222222224,7.550000000000001,7.9,7.550000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848980061.0084034,20.55954625873294,762879220.672269,Lucro alto
462,Togo,2019,-0.8660254037844386,0.5000000000000001,113,76400000.0," Spanish, Castilian",7.900000000000001,6.166666666666667,7.9,6.166666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,571247621.2280703,20.163333336011842,504230077.36842114,Lucro alto
463,Togo,2019,-2.4492935982947064e-16,1.0,113,117740000.0, English,7.73925925925926,6.166666666666667,7.9,6.166666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,668472536.1403509,20.32050587085061,565191834.385965,Lucro alto
474,The Artist,2011,-2.4492935982947064e-16,1.0,100,16000000.0, French,7.3886111111111115,7.9,7.8500000000000005,7.9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66719054.16666667,18.01600113975521,58385720.833333336,Lucro médio
477,Leila's Brothers,2022,-0.8660254037844385,-0.5000000000000004,165,26523270.6, Persian,7.750000000000002,7.9,7.9,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835490.4255319149,13.635774167385096,-27380754.893617023,Prejuízo
480,My Name Is Khan,2010,0.8660254037844386,0.5000000000000001,165,12000000.0, Hindi,7.800000000000001,7.9,7.9,7.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20859783.25123153,16.85333361684205,14948453.201970445,Lucro médio
482,Amour,2012,-0.8660254037844386,0.5000000000000001,127,9700000.0, French,7.700000000000001,7.9,7.9,7.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20324333.70165746,16.827329430654526,14965217.67955801,Lucro médio
484,A Taxi Driver,2017,-0.8660254037844385,-0.5000000000000004,137,12820005.0, Korean,7.640740740740741,7.9,7.9,7.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66608113.82113821,18.01433695723627,56185345.52845529,Lucro médio
504,John Wick: Chapter 4,2023,1.0,6.123233995736766e-17,169,100000000.0, English,7.068070162408398,7.533333333333334,7.07375,7.533333333333334,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,390388182.2222222,19.78265214109786,279277071.1111111,Lucro alto
505,The Batman,2022,1.0,6.123233995736766e-17,176,200000000.0, English,7.241574074074074,7.475,7.5,7.475,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,815241188.2978724,20.518994563986357,602475230.8510638,Lucro alto
506,Everything Everywhere All at Once,2022,0.8660254037844387,-0.4999999999999998,139,25000000.0, English,7.29425925925926,7.35,7.8,7.35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,122234042.5531915,18.621448146537073,95638297.87234043,Lucro alto
507,The Gentlemen,2019,0.49999999999999994,0.8660254037844387,113,22000000.0, English,7.234860361373519,7.054545454545454,7.1,7.054545454545454,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,99256335.0877193,18.413216305093737,79958089.47368422,Lucro médio
508,The Big Short,2015,0.49999999999999994,0.8660254037844387,130,28000000.0, English,7.343705106621774,7.05,7.605555555555556,7.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91836380.68965517,18.335519080891984,72526035.86206897,Lucro médio
510,Get Out,2017,0.49999999999999994,-0.8660254037844387,104,5000000.0, English,7.268225308641977,7.133333333333333,7.275,7.133333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,205119841.46341464,19.13910495879951,201054800.81300813,Lucro alto
511,Rogue One: A Star Wars Story,2016,-2.4492935982947064e-16,1.0,133,200000000.0, English,7.451923076923077,6.575,7.8,6.575,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,805407325.1908396,20.506858701436915,652735569.4656488,Lucro alto
517,Drive,2011,-0.8660254037844386,0.5000000000000001,100,15000000.0, English,7.20020061728395,6.949999999999999,7.355555555555556,6.949999999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,42373921.875,17.562043680863347,34561421.875,Lucro médio
519,Little Women,2019,0.49999999999999994,0.8660254037844387,135,42000000.0, English,7.39457190957191,7.542857142857143,7.6125,7.542857142857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,191963496.49122807,19.072815789474973,155121391.2280702,Lucro alto
520,Little Women,2019,0.49999999999999994,0.8660254037844387,135,15000000.0, English,7.39457190957191,7.542857142857143,7.6125,7.542857142857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,43862546.491228074,17.59657135880415,30704651.754385967,Lucro médio
521,Little Women,2019,-2.4492935982947064e-16,1.0,135,42000000.0, English,7.52844276094276,7.542857142857143,7.8,7.542857142857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191963496.49122807,19.072815789474973,155121391.2280702,Lucro alto
522,Little Women,2019,-2.4492935982947064e-16,1.0,135,15000000.0, English,7.52844276094276,7.542857142857143,7.8,7.542857142857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43862546.491228074,17.59657135880415,30704651.754385967,Lucro médio
524,About Time,2013,-0.8660254037844386,0.5000000000000001,123,12000000.0, English,7.326097883597884,7.8,7.616666666666667,7.8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,49683645.61403509,17.7211863748222,42666101.75438596,Lucro médio
525,The Irishman,2019,-0.5000000000000004,0.8660254037844384,209,159000000.0, English,7.365049019607843,7.779999999999999,7.8,7.779999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,802373.6842105264,13.595329718744253,-138671310.5263158,Prejuízo
526,Puss in Boots: The Last Wish,2022,-2.4492935982947064e-16,1.0,102,90000000.0, English,7.159907407407407,7.35,7.25,7.35,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,514341039.36170214,20.058397104103864,418596358.5106383,Lucro alto
528,All Quiet on the Western Front,2022,-0.8660254037844386,0.5000000000000001,148,20000000.0, German,7.733796296296297,7.8,7.8,7.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,347318837.65957445,19.665753756553094,326042241.9148936,Lucro alto
529,All Quiet on the Western Front,2022,1.2246467991473532e-16,-1.0,148,1448864.0, English,7.716666666666667,7.8,7.8,7.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3478723.4042553194,15.062175946591523,1937378.7234042555,Lucro baixo
530,All Quiet on the Western Front,2022,-0.5000000000000004,0.8660254037844384,148,115700000.0, English,7.6819444444444445,7.8,7.8,7.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,536553597.0212766,20.100677016296444,413468490.63829786,Lucro alto
532,The Hobbit: An Unexpected Journey,2012,-2.4492935982947064e-16,1.0,169,200000000.0, English,7.431296296296296,7.666666666666667,7.733333333333333,7.666666666666667,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,560739527.6243094,20.144767055531368,450242290.0552486,Lucro alto
533,Dunkirk,2017,-0.4999999999999997,-0.8660254037844388,106,150000000.0, English,6.971891534391534,8.266666666666667,6.95952380952381,8.266666666666667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,416577244.7154472,19.847582463876986,294626025.203252,Lucro alto
536,RRR,2022,1.0,6.123233995736766e-17,187,69000000.0, Telugu,7.6000000000000005,7.8,7.8,7.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170212765.9574468,18.95255977691619,96808510.63829787,Lucro alto
537,The Hateful Eight,2015,0.49999999999999994,0.8660254037844387,168,62000000.0, English,7.251098484848484,8.15,7.8,8.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104698867.5862069,18.466598859986732,61940246.89655173,Lucro médio
538,Call Me by Your Name,2017,-2.4492935982947064e-16,1.0,132,3500000.0, English,7.520833333333333,7.0,7.8,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33861351.219512194,17.337784839942504,31015822.764227644,Lucro médio
541,The Social Network,2010,-0.8660254037844386,0.5000000000000001,120,40000000.0, English,7.41547619047619,7.659999999999999,7.8,7.659999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110799081.28078818,18.523229040553446,91094647.78325124,Lucro alto
543,The Worst Person in the World,2021,-2.4492935982947064e-16,1.0,128,5000000.0, Norwegian,7.488888888888888,7.4,7.8,7.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11800000.0,16.283610089435893,6800000.0,Lucro baixo
545,Hidden Figures,2016,0.8660254037844386,0.5000000000000001,127,25000000.0, English,7.14212962962963,7.133333333333333,7.725,7.133333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,176089798.47328243,18.986504641483368,157005829.00763357,Lucro alto
546,Manchester by the Sea,2016,0.8660254037844386,0.5000000000000001,137,8500000.0, English,7.236111111111111,7.8,7.550000000000001,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59338829.77099236,17.898774451887505,52850280.152671754,Lucro médio
547,The Girl with the Dragon Tattoo,2011,0.49999999999999994,0.8660254037844387,158,90000000.0, English,7.255059323392658,7.659999999999999,7.233333333333333,7.659999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,124673942.70833334,18.641212428978175,77798942.70833334,Lucro médio
548,The Girl with the Dragon Tattoo,2011,-2.4492935982947064e-16,1.0,158,90000000.0, Swedish,7.55962962962963,7.659999999999999,7.8,7.659999999999999,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,124673942.70833334,18.641212428978175,77798942.70833334,Lucro médio
549,Isle of Dogs,2018,0.8660254037844387,-0.4999999999999998,101,62770198.0, English,7.333703703703703,7.4799999999999995,7.8,7.4799999999999995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,54065331.09243698,17.805703708313004,1317265.5462184874,Lucro baixo
550,Nightcrawler,2014,-0.5000000000000004,0.8660254037844384,117,8500000.0, English,7.48542328042328,7.15,7.8,7.15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31263613.66459627,17.2579654765514,25984110.55900621,Lucro médio
559,Moonrise Kingdom,2012,-0.8660254037844385,-0.5000000000000004,94,16000000.0, English,7.463734567901235,7.4799999999999995,7.8,7.4799999999999995,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,38037815.46961326,17.45409136680038,29198036.464088395,Lucro médio
560,The Hobbit: The Desolation of Smaug,2013,-2.4492935982947064e-16,1.0,161,250000000.0, English,7.182116402116402,7.666666666666667,7.525,7.666666666666667,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,561028325.1461989,20.145281952669052,414829494.7368421,Lucro alto
561,Captain America: Civil War,2016,0.8660254037844387,-0.4999999999999998,147,250000000.0, English,7.253240740740741,7.583333333333333,7.511666666666667,7.583333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,879312661.0687022,20.594651093277413,688472966.4122137,Lucro alto
563,I Saw the Devil,2010,0.49999999999999994,-0.8660254037844387,144,79100000.0, Korean,7.7250000000000005,7.066666666666666,7.8,7.066666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,352835315.862069,19.68151197873693,313869798.6206897,Lucro alto
565,Skyfall,2012,-0.5000000000000004,0.8660254037844384,143,200000000.0, English,7.288743386243387,7.35,7.3,7.35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,613550818.2320442,20.234773651988817,503053580.6629834,Lucro alto
574,Close,2022,0.8660254037844386,0.5000000000000001,104,26523270.6, French,6.582870370370371,7.5,6.75,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329753.1914893617,15.01840874253999,-24886492.127659578,Prejuízo
575,Close,2022,0.49999999999999994,0.8660254037844387,104,121000000.0, English,6.582037037037037,7.5,6.75,7.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,277746522.34042555,19.442219465579075,149023118.0851064,Lucro alto
576,Captain Fantastic,2016,-1.0,-1.8369701987210297e-16,118,5000000.0, English,7.404629629629629,7.8,7.8,7.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16290254.96183206,16.606077631888038,12473461.06870229,Lucro médio
577,Big Hero 6,2014,-2.4492935982947064e-16,1.0,102,165000000.0, English,7.438960113960113,6.966666666666667,7.8,6.966666666666667,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,402026711.1801242,19.812029090097578,299542239.13043475,Lucro alto
578,Captain Phillips,2013,-0.8660254037844386,0.5000000000000001,134,55000000.0, English,7.6117901234567915,6.959999999999999,7.8,6.959999999999999,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129034025.73099415,18.675586692902524,96870283.04093568,Lucro alto
581,Jujutsu Kaisen 0,2021,1.0,6.123233995736766e-17,112,21835777.0, Japanese,7.687962962962964,7.8,7.8,7.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,195870885.0,19.092966250123673,174035108.0,Lucro alto
582,Captain America: The Winter Soldier,2014,0.8660254037844387,-0.4999999999999998,136,170000000.0, English,7.319999999999999,7.583333333333333,7.491666666666666,7.583333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,443727881.3664596,19.910722052703626,338137819.25465834,Lucro alto
594,The Fighter,2010,0.49999999999999994,0.8660254037844387,116,11000000.0, English,7.587321746880571,7.08,7.8,7.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63676053.20197045,17.969319118967373,58257333.99014779,Lucro médio
599,Straight Outta Compton,2015,-0.8660254037844385,-0.5000000000000004,147,28000000.0, English,7.291296296296297,6.666666666666667,7.8,6.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,139436538.62068966,18.753120135436276,120126193.79310346,Lucro alto
608,Paddington 2,2017,-2.4492935982947064e-16,1.0,103,40000000.0, English,7.418349867724867,7.55,7.55,7.55,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,184796747.96747968,19.034767119438445,152276422.76422766,Lucro alto
610,Hunt for the Wilderpeople,2016,0.49999999999999994,-0.8660254037844387,101,2500000.0, English,7.693055555555556,7.45,7.8,7.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18244917.557251908,16.719397109193636,16336520.610687023,Lucro médio
613,Thirteen Lives,2022,-0.4999999999999997,-0.8660254037844388,147,55000000.0, English,7.542129629629629,6.971428571428571,7.8,6.971428571428571,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,294277315.53191495,19.500033130830673,235766677.23404258,Lucro alto
618,How to Train Your Dragon 2,2014,1.2246467991473532e-16,-1.0,102,145000000.0, English,7.310956790123456,7.6,7.6,7.6,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,381730602.48447204,19.76022568868159,291668490.6832298,Lucro alto
639,Loving Vincent,2017,-0.8660254037844385,-0.5000000000000004,94,5500000.0, English,7.484487734487735,7.8,7.8,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35830697.56097561,17.394315557720585,31359152.845528457,Lucro médio
645,Land of Mine,2015,1.2246467991473532e-16,-1.0,100,5070773.0, Danish,7.642592592592594,7.8,7.8,7.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30279160.96551724,17.225970276952694,26782076.137931034,Lucro médio
660,Berserk: The Golden Age Arc III - The Advent,2013,0.49999999999999994,-0.8660254037844387,110,124200000.0, Japanese,7.72175925925926,7.666666666666667,7.775,7.666666666666667,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,374852144.09356725,19.742042223767783,302220565.1461988,Lucro alto
664,Minnal Murali,2021,-2.4492935982947064e-16,1.0,158,2800000.0, Malayalam,7.800000000000001,7.8,7.8,7.8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,123093767.4,18.628456959491118,120293767.4,Lucro alto
667,Boruto: Naruto the Movie,2015,-0.8660254037844385,-0.5000000000000004,95,24413000.0, Japanese,7.709722222222222,7.8,7.8,7.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27241379.31034483,17.120247673438868,10404827.586206896,Lucro médio
672,The Whale,2022,0.8660254037844386,0.5000000000000001,117,3000000.0, English,7.0404687500000005,7.166666666666667,7.05,7.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39097882.97872341,17.481578879723102,35906393.61702128,Lucro médio
674,Wind River,2017,-0.8660254037844385,-0.5000000000000004,107,11000000.0, English,7.361104149262044,6.85,7.7,6.85,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36573153.65853658,17.414825022626648,27630064.227642275,Lucro médio
675,Kingsman: The Secret Service,2014,0.8660254037844386,0.5000000000000001,129,94000000.0, English,6.958086419753086,7.075,6.747083333333333,7.075,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,251280573.91304347,19.342080697150365,192895480.7453416,Lucro alto
676,The Banshees of Inisherin,2022,-2.4492935982947064e-16,1.0,114,515001.4, English,7.363535052910054,7.633333333333333,7.7,7.633333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43617021.27659575,17.59095802838667,43069147.44680852,Lucro médio
677,Aftersun,2022,0.8660254037844386,0.5000000000000001,102,26473270.6, English,7.552777777777777,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090592.55319149,15.442904796916308,-23072461.27659575,Prejuízo
690,Sicario,2015,-1.0,-1.8369701987210297e-16,121,30000000.0, English,7.190039334447229,7.890000000000001,7.35,7.890000000000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58113228.965517245,17.877903888942175,37423573.79310345,Lucro médio
694,Harry Potter and the Deathly Hallows: Part 1,2010,-0.5000000000000004,0.8660254037844384,146,250000000.0, English,7.350262551990493,6.983333333333333,7.3225,6.983333333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,470101412.80788183,19.968459001324625,346948703.4482759,Lucro alto
698,Ex Machina,2014,0.49999999999999994,-0.8660254037844387,108,13000000.0, English,7.211124338624338,6.866666666666667,7.616666666666667,6.866666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23788100.0,16.984696013600022,15713565.838509316,Lucro médio
699,Mission: Impossible - Fallout,2018,-0.8660254037844385,-0.5000000000000004,147,178000000.0, English,7.1379034391534395,7.5,7.164999999999999,7.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,665258317.6470588,20.31568597078346,515678485.71428573,Lucro alto
705,Tangled,2010,0.49999999999999994,0.8660254037844387,100,260000000.0, English,7.289753086419754,7.85,7.7,7.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,287574996.0591133,19.47699424004249,159496178.32512316,Lucro alto
715,Silver Linings Playbook,2012,0.49999999999999994,0.8660254037844387,122,21000000.0, English,7.191659759993093,7.08,7.425000000000001,7.08,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,130614614.91712707,18.687761674496038,119012404.97237569,Lucro alto
716,Suzume,2022,0.8660254037844387,-0.4999999999999998,122,8224023.8, Japanese,7.7199074074074066,7.62,7.7,7.62,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,108786150.0,18.50489458648895,100037188.51063831,Lucro alto
717,Birdman or (The Unexpected Virtue of Ignorance),2014,0.49999999999999994,0.8660254037844387,119,18000000.0, English,7.142526455026454,7.85,7.208333333333334,7.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63929345.96273292,17.973289062168647,52749221.73913043,Lucro médio
723,Marcel the Shell with Shoes On,2021,0.49999999999999994,0.8660254037844387,90,38455333.2, English,7.600925925925925,7.7,7.7,7.7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6000000.0,15.60727002719233,-32455333.200000003,Prejuízo
725,The Lego Movie,2014,0.8660254037844387,-0.4999999999999998,100,60000000.0, English,6.9053549382716035,7.3,6.86,7.3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,290735849.68944097,19.48792567987068,253468768.94409937,Lucro alto
726,Another Round,2020,0.8660254037844386,0.5000000000000001,117,5150000.0, Danish,7.301851851851852,8.1,7.7,8.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19908256.880733944,16.806645122269636,15183486.23853211,Lucro médio
727,Gravity,2013,-0.8660254037844386,0.5000000000000001,91,110000000.0, English,7.399702380952382,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,401000445.0292398,19.80947309506883,336672959.64912283,Lucro alto
732,Toy Story 4,2019,1.2246467991473532e-16,-1.0,100,200000000.0, English,7.299010942760942,7.7,7.7,7.7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,941284684.2105263,20.662756185494317,765846087.7192984,Lucro alto
733,Argo,2012,-0.8660254037844386,0.5000000000000001,120,44500000.0, English,7.120198412698411,7.279999999999999,7.525,7.279999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125492130.93922652,18.64775361289081,100906495.58011049,Lucro alto
737,The Quiet Girl,2022,-1.0,-1.8369701987210297e-16,95,5389600.0, Irish,7.699999999999999,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869028.7234042555,14.440929454647193,-3864588.297872341,Prejuízo
739,The Fault in Our Stars,2014,1.2246467991473532e-16,-1.0,126,12000000.0, English,7.0457491582491585,6.5,7.416666666666666,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190786853.41614905,19.066667412173494,183333437.26708072,Lucro alto
743,Star Trek Into Darkness,2013,0.49999999999999994,-0.8660254037844387,132,190000000.0, English,7.091798941798943,7.35,7.217857142857143,7.35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,273322563.7426901,19.426163207836847,162211452.63157895,Lucro alto
746,Sound of Metal,2019,0.8660254037844387,-0.4999999999999998,120,5400000.0, English,7.330555555555555,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453350.00000000006,13.024419733074202,-4283492.105263159,Prejuízo
