ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,categoria_lucro
2012,-0.8660254037844386,0.5000000000000001,93,100600000.0,5.986944444444445,5.7,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2022,1.0,6.123233995736766e-17,114,95200000.0,5.892592592592592,5.7,5.7,5.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2019,0.8660254037844386,0.5000000000000001,94,26523270.6,6.582870370370371,5.7,6.75,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,0.49999999999999994,0.8660254037844387,94,121000000.0,6.582037037037037,5.7,6.75,5.7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Lucro alto
2013,0.8660254037844386,0.5000000000000001,111,35000000.0,6.10651455026455,6.033333333333334,5.925,6.033333333333334,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,1.0,6.123233995736766e-17,99,150000000.0,6.073899911816579,5.779999999999999,5.9,5.779999999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro médio
2016,-1.0,-1.8369701987210297e-16,88,700000.0,5.8886111111111115,5.7,5.7,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2020,-0.4999999999999997,-0.8660254037844388,134,105800000.0,5.889166666666666,5.800000000000001,5.800000000000001,5.800000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2016,0.49999999999999994,0.8660254037844387,104,125000000.0,5.88464405964406,6.15,5.7,6.15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Prejuízo
2012,0.49999999999999994,0.8660254037844387,92,55000000.0,5.861363636363637,5.7,5.7,5.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,0.49999999999999994,-0.8660254037844387,108,131800000.0,5.847398589065255,5.525,5.7,5.525,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Lucro alto
2014,0.8660254037844387,-0.4999999999999998,109,35000000.0,5.902777777777778,6.62,5.7,6.62,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2011,0.8660254037844387,-0.4999999999999998,110,40000000.0,6.003862433862434,5.7,5.7,5.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2011,-0.4999999999999997,-0.8660254037844388,110,40000000.0,5.7518518518518515,5.7,5.7,5.7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2020,-0.8660254037844384,-0.5000000000000004,96,9000000.0,5.9037037037037035,5.7,5.7,5.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro baixo
2022,1.0,6.123233995736766e-17,92,148000000.0,6.00375,5.7,5.908333333333333,5.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2010,-0.8660254037844386,0.5000000000000001,91,3000000.0,5.816666666666666,5.7,5.7,5.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lucro médio
2011,-0.8660254037844384,-0.5000000000000004,87,60000000.0,5.933225308641976,5.766666666666667,5.7,5.766666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2010,-0.8660254037844386,0.5000000000000001,92,21000000.0,6.1576109076109065,5.7,6.041666666666667,5.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,-0.8660254037844386,0.5000000000000001,92,20000000.0,6.1576109076109065,5.7,6.041666666666667,5.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,0.8660254037844387,-0.4999999999999998,92,21000000.0,6.218597883597884,5.7,6.21,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,0.8660254037844387,-0.4999999999999998,92,20000000.0,6.218597883597884,5.7,6.21,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,-0.5000000000000004,0.8660254037844384,87,1800000.0,5.858333333333334,5.766666666666667,5.7,5.766666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2016,0.49999999999999994,-0.8660254037844387,92,35000000.0,6.094451576927067,6.18,6.0,6.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2021,-0.4999999999999997,-0.8660254037844388,95,190740000.0,5.956250000000001,5.7,5.7,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro alto
2012,0.49999999999999994,-0.8660254037844387,110,37500000.0,5.883101851851852,5.7,5.775,5.7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,-1.0,-1.8369701987210297e-16,91,50000000.0,5.9825,5.7,5.75,5.7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Lucro alto
2010,-2.4492935982947064e-16,1.0,105,20000000.0,6.013098544973546,5.6000000000000005,6.0166666666666675,5.6000000000000005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2021,0.49999999999999994,0.8660254037844387,108,23000000.0,5.898456790123457,6.25,5.7,6.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2021,-0.8660254037844384,-0.5000000000000004,110,120000000.0,5.913347338935575,5.7,5.7,5.7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2022,1.2246467991473532e-16,-1.0,94,89000000.0,5.880740740740742,5.7,5.7,5.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2022,-0.8660254037844384,-0.5000000000000004,94,67140000.0,5.7,5.7,5.7,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lucro alto
2013,-0.8660254037844384,-0.5000000000000004,98,84800000.0,5.982638888888889,5.7,5.920833333333333,5.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2020,-2.4492935982947064e-16,1.0,94,38000000.0,6.268842592592593,5.666666666666667,6.3,5.666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2022,-1.0,-1.8369701987210297e-16,89,130000000.0,6.050277777777778,5.7,5.7,5.7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Lucro alto
2015,-0.5000000000000004,0.8660254037844384,97,110800000.0,5.861944444444445,5.433333333333334,5.7,5.433333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lucro alto
2017,-0.8660254037844384,-0.5000000000000004,88,15000000.0,5.918055555555556,5.7,5.7,5.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2017,1.2246467991473532e-16,-1.0,88,115000000.0,5.7,5.7,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2015,0.49999999999999994,0.8660254037844387,99,30672739.2,5.823518518518519,5.7,5.7,5.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Prejuízo
2016,-2.4492935982947064e-16,1.0,94,3970000.0,5.8815384615384625,5.7,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2020,-0.8660254037844386,0.5000000000000001,90,105600000.0,5.887407407407409,5.7,5.7,5.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Lucro alto
2017,1.2246467991473532e-16,-1.0,98,14740000.0,5.949999999999999,5.7,5.7,5.7,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Prejuízo
2017,-0.8660254037844384,-0.5000000000000004,94,88940523.8,5.661017543859649,5.833333333333333,5.5,5.833333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2017,0.8660254037844387,-0.4999999999999998,94,10500000.0,5.726560846560846,5.833333333333333,5.5,5.833333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,-1.0,-1.8369701987210297e-16,99,118000000.0,5.800000000000001,5.7,5.7,5.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Lucro alto
2020,-0.5000000000000004,0.8660254037844384,104,73359000.0,5.864017094017094,5.7,5.7,5.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2020,-0.8660254037844384,-0.5000000000000004,115,150600000.0,5.894871794871794,5.7,5.7,5.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2015,-1.0,-1.8369701987210297e-16,90,1587000.0,5.809907407407407,5.7,5.725,5.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Prejuízo
2015,0.49999999999999994,0.8660254037844387,90,1587000.0,5.703571428571428,5.7,5.550000000000001,5.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2017,-0.8660254037844386,0.5000000000000001,87,10000000.0,5.963095238095239,5.9,5.7,5.9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2020,0.8660254037844386,0.5000000000000001,94,55000000.0,5.7,5.7,5.7,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2014,0.49999999999999994,0.8660254037844387,85,30000000.0,6.033364197530864,5.7,5.8875,5.7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Lucro médio
2016,-0.5000000000000004,0.8660254037844384,127,25000000.0,6.008148148148148,5.7,5.7,5.7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2012,-0.8660254037844384,-0.5000000000000004,89,94700000.0,5.891018518518519,6.2,5.7,6.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,1.2246467991473532e-16,-1.0,131,5714523.8,5.827777777777778,5.625,5.7,5.625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prejuízo
2014,0.8660254037844387,-0.4999999999999998,108,10000000.0,5.998291446208113,5.300000000000001,5.933928571428572,5.300000000000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2019,-0.4999999999999997,-0.8660254037844388,86,3000000.0,6.348055555555555,5.4,6.265,5.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2014,-0.8660254037844384,-0.5000000000000004,83,1300000.0,5.891481481481481,5.7,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro baixo
2014,0.8660254037844386,0.5000000000000001,138,22000000.0,5.90438596491228,5.7,5.7,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,-0.8660254037844386,0.5000000000000001,86,2000000.0,5.789629629629629,5.7,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prejuízo
2016,-0.8660254037844384,-0.5000000000000004,99,29200000.0,5.910416666666666,5.7,5.7,5.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,0.8660254037844386,0.5000000000000001,99,29200000.0,6.084259259259259,5.7,5.820833333333333,5.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2018,1.2246467991473532e-16,-1.0,95,110000000.0,5.932083333333334,5.566666666666666,5.7,5.566666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2014,0.49999999999999994,0.8660254037844387,91,8000000.0,5.909861111111111,5.7,5.7,5.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2014,1.2246467991473532e-16,-1.0,106,24000000.0,5.859977954144621,6.233333333333333,5.7,6.233333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2018,-0.8660254037844384,-0.5000000000000004,113,178000000.0,5.765882352941175,6.099999999999999,5.6,6.099999999999999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Lucro alto
2016,1.0,6.123233995736766e-17,85,35000.0,5.673148148148147,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2016,-0.8660254037844384,-0.5000000000000004,85,35000.0,5.579166666666667,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prejuízo
2022,1.2246467991473532e-16,-1.0,147,165000000.0,6.18595571095571,6.366666666666667,6.15,6.366666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro alto
2019,1.2246467991473532e-16,-1.0,114,110000000.0,5.958123049789716,6.666666666666667,5.6,6.666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Lucro alto
2015,-0.4999999999999997,-0.8660254037844388,105,90000000.0,5.9067901234567906,5.833333333333333,5.6,5.833333333333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Lucro alto
2022,0.49999999999999994,0.8660254037844387,122,75000000.0,6.014891975308642,5.65,5.666666666666666,5.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,0.8660254037844387,-0.4999999999999998,118,25000000.0,6.083333333333334,5.633333333333333,6.0,5.633333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2022,-0.8660254037844384,-0.5000000000000004,93,36000000.0,5.922453703703705,6.4799999999999995,5.866666666666667,6.4799999999999995,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Lucro médio
2014,1.2246467991473532e-16,-1.0,165,210000000.0,5.866203703703703,5.933333333333334,5.6,5.933333333333334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro alto
2023,0.49999999999999994,0.8660254037844387,140,150400000.0,5.6708333333333325,5.6,5.6,5.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Lucro alto
2018,1.0,6.123233995736766e-17,111,155000000.0,5.926686507936507,5.6,5.7214285714285715,5.6,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Lucro alto
2017,-0.8660254037844384,-0.5000000000000004,95,66000000.0,5.832852564102563,5.6,5.6,5.6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Lucro médio
2011,-0.4999999999999997,-0.8660254037844388,92,19000000.0,5.936673280423281,6.075,5.6,6.075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2016,0.49999999999999994,0.8660254037844387,115,125000000.0,6.042622354497354,5.6,5.9,5.6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro médio
2020,0.49999999999999994,-0.8660254037844387,111,94000000.0,5.869953703703704,5.449999999999999,5.6,5.449999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2022,-0.5000000000000004,0.8660254037844384,119,142600000.0,5.950925925925925,5.633333333333333,5.863333333333333,5.633333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Lucro alto
2019,1.2246467991473532e-16,-1.0,99,5000000.0,5.752904040404039,6.2,5.6,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2020,0.49999999999999994,0.8660254037844387,101,175000000.0,6.13480056980057,6.333333333333333,5.6,6.333333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro médio
2015,0.49999999999999994,0.8660254037844387,92,30000000.0,5.927910052910052,6.05,5.6,6.05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2013,-1.0,-1.8369701987210297e-16,107,20000000.0,5.883302469135802,5.975,5.7875,5.975,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2021,-0.8660254037844384,-0.5000000000000004,109,41696872.0,5.858458770713671,5.6,5.6,5.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2012,0.8660254037844386,0.5000000000000001,98,32500000.0,6.02547619047619,6.15,5.9175,6.15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2018,0.49999999999999994,0.8660254037844387,90,35000000.0,5.83188492063492,6.133333333333333,5.6,6.133333333333333,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Lucro médio
2013,-0.8660254037844384,-0.5000000000000004,90,15000000.0,5.705952380952381,6.066666666666666,5.6,6.066666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2018,-0.8660254037844384,-0.5000000000000004,94,114200000.0,5.760185185185185,5.733333333333333,5.6,5.733333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2018,-0.8660254037844384,-0.5000000000000004,94,128800000.0,5.682443019943019,5.733333333333333,5.6,5.733333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2015,-0.4999999999999997,-0.8660254037844388,115,14500000.0,6.048734567901234,5.6,6.05,5.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,1.0,6.123233995736766e-17,90,5300000.0,5.748333333333333,6.1,5.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prejuízo
2012,1.0,6.123233995736766e-17,106,85000000.0,5.760925925925925,6.033333333333334,5.6,6.033333333333334,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Lucro médio
2017,-0.8660254037844386,0.5000000000000001,89,5300000.0,5.83625,5.25,5.6,5.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Lucro médio
2013,-0.8660254037844386,0.5000000000000001,97,5000000.0,5.730123456790123,5.449999999999999,5.6,5.449999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2018,-1.0,-1.8369701987210297e-16,111,29000000.0,6.087235449735449,5.8999999999999995,6.125,5.8999999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2021,-0.8660254037844386,0.5000000000000001,116,118400000.0,5.828888888888887,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2021,0.8660254037844387,-0.4999999999999998,116,10000000.0,6.136875,5.6,6.0725,5.6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Lucro médio
2014,0.8660254037844387,-0.4999999999999998,83,1000000.0,5.6189075630252105,5.6,5.6,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2016,1.2246467991473532e-16,-1.0,94,105000000.0,6.17162393162393,5.6,6.125,5.6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Lucro alto
2017,0.49999999999999994,0.8660254037844387,86,4740000.0,5.667946127946127,5.6,5.6,5.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Prejuízo
2020,0.8660254037844386,0.5000000000000001,90,151000000.0,5.7960683760683755,5.6,5.6,5.6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2021,-0.4999999999999997,-0.8660254037844388,91,60001500.0,5.927114197530863,6.15,5.83611111111111,6.15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2014,0.49999999999999994,0.8660254037844387,109,40000000.0,5.7958333333333325,7.1,5.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2020,-1.0,-1.8369701987210297e-16,93,90000000.0,5.918386243386243,5.6,5.6,5.6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Prejuízo
2018,0.8660254037844387,-0.4999999999999998,110,32000000.0,5.9917901234567905,5.6,5.95,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,-1.0,-1.8369701987210297e-16,96,130000000.0,5.9569037444037445,6.2,5.633333333333333,6.2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Prejuízo
2018,-1.0,-1.8369701987210297e-16,125,130200000.0,5.853703703703704,6.3,5.6,6.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2017,-0.5000000000000004,0.8660254037844384,104,28000000.0,5.949660493827159,5.9,5.9,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2018,-0.5000000000000004,0.8660254037844384,99,132900000.0,5.929947089947089,6.595000000000001,5.6,6.595000000000001,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro médio
2015,-2.4492935982947064e-16,1.0,96,20000000.0,5.9156204906204914,5.833333333333333,5.75,5.833333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2019,1.0,6.123233995736766e-17,96,10000000.0,5.796296296296295,6.133333333333333,5.6,6.133333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2018,-0.8660254037844384,-0.5000000000000004,108,109000000.0,5.9685626102292755,5.6,5.6499999999999995,5.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2017,0.49999999999999994,-0.8660254037844387,91,25000000.0,5.801421957671958,5.6,5.6,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2017,0.8660254037844386,0.5000000000000001,132,122000000.0,5.675,5.625,5.6,5.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2017,0.49999999999999994,0.8660254037844387,132,5027266.0,5.763888888888888,5.625,5.6,5.625,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Lucro médio
2017,0.8660254037844387,-0.4999999999999998,132,196200000.0,5.91472222222222,5.625,5.6,5.625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2018,-0.8660254037844384,-0.5000000000000004,105,30000000.0,5.850559163059163,5.3,5.6,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2014,-0.8660254037844384,-0.5000000000000004,89,2400000.0,5.9178240740740735,5.699999999999999,5.6,5.699999999999999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Prejuízo
2017,0.49999999999999994,0.8660254037844387,88,40000000.0,6.242135642135642,5.6,6.199999999999999,5.6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Prejuízo
2014,-1.0,-1.8369701987210297e-16,84,13200000.0,6.0065277777777775,5.6,6.027083333333334,5.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2019,0.49999999999999994,-0.8660254037844387,102,8000000.0,5.9758377425044085,5.825,5.925,5.825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2020,-0.4999999999999997,-0.8660254037844388,94,117363.2,5.7273148148148145,5.6,5.6,5.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,Lucro baixo
2013,-0.8660254037844386,0.5000000000000001,106,40000000.0,5.805555555555555,5.5,5.6,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2011,-2.4492935982947064e-16,1.0,118,56000000.0,5.929867724867724,5.633333333333333,5.9,5.633333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2021,0.49999999999999994,0.8660254037844387,94,96800000.0,6.111388888888888,5.6,5.6,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2013,0.49999999999999994,-0.8660254037844387,89,32500000.0,5.881512345679012,5.6,5.71111111111111,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2015,0.49999999999999994,-0.8660254037844387,95,4500000.0,5.993403679653679,5.6,5.825,5.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prejuízo
2014,0.8660254037844387,-0.4999999999999998,90,28000000.0,5.653703703703703,5.4,5.6,5.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2016,-1.0,-1.8369701987210297e-16,107,32000000.0,5.7751322751322745,5.6,5.6,5.6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Lucro médio
2020,0.8660254037844387,-0.4999999999999998,100,128000000.0,5.782175925925925,5.6,5.7,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2012,-0.8660254037844384,-0.5000000000000004,97,20000000.0,5.829567901234568,5.6,5.725,5.6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2014,0.8660254037844387,-0.4999999999999998,91,8500000.0,5.915357142857141,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2019,-0.8660254037844384,-0.5000000000000004,98,81000000.0,5.861111111111111,5.3,5.6,5.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2016,-0.5000000000000004,0.8660254037844384,92,26000000.0,5.7443981481481465,5.666666666666667,5.6,5.666666666666667,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,-0.8660254037844384,-0.5000000000000004,102,38000000.0,6.107049925383258,5.6,5.685714285714285,5.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2017,0.8660254037844386,0.5000000000000001,95,30000000.0,5.868320707070706,6.55,5.6,6.55,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro baixo
2018,0.49999999999999994,-0.8660254037844387,85,87000000.0,5.913611111111111,5.6,5.6,5.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Lucro alto
2015,-1.0,-1.8369701987210297e-16,94,11000000.0,5.767361111111111,5.6,5.6,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,-0.5000000000000004,0.8660254037844384,92,131500000.0,5.720370370370371,5.6,5.6,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
